,Unnamed: 0,sample,cid,class,db,dir,num,split,tag,vid
86,86,v_ApplyEyeMakeup_g23_c06.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06/img/,139,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87,87,v_ApplyEyeMakeup_g24_c01.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01/img/,257,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88,88,v_ApplyEyeMakeup_g24_c02.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02/img/,104,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89,89,v_ApplyEyeMakeup_g24_c03.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03/img/,101,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90,90,v_ApplyEyeMakeup_g24_c04.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04/img/,207,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91,91,v_ApplyEyeMakeup_g24_c05.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05/img/,198,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92,92,v_ApplyEyeMakeup_g24_c06.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06/img/,221,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93,93,v_ApplyEyeMakeup_g24_c07.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07/img/,193,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94,94,v_ApplyEyeMakeup_g25_c01.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01/img/,240,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95,95,v_ApplyEyeMakeup_g25_c02.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02/img/,128,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96,96,v_ApplyEyeMakeup_g25_c03.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03/img/,124,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97,97,v_ApplyEyeMakeup_g25_c04.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04/img/,176,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98,98,v_ApplyEyeMakeup_g25_c05.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05/img/,92,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99,99,v_ApplyEyeMakeup_g25_c06.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06/img/,108,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
100,100,v_ApplyEyeMakeup_g25_c07.avi,0,ApplyEyeMakeup,ucf101,./Dataset/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c07/img/,144,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c07.avi
101,101,v_ApplyLipstick_g08_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c01/img/,180,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c01.avi
102,102,v_ApplyLipstick_g08_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c02/img/,218,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c02.avi
103,103,v_ApplyLipstick_g08_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c03/img/,269,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c03.avi
104,104,v_ApplyLipstick_g08_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c04/img/,309,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g08_c04.avi
105,105,v_ApplyLipstick_g09_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c01/img/,98,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c01.avi
106,106,v_ApplyLipstick_g09_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c02/img/,243,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c02.avi
107,107,v_ApplyLipstick_g09_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c03/img/,246,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c03.avi
108,108,v_ApplyLipstick_g09_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c04/img/,209,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g09_c04.avi
109,109,v_ApplyLipstick_g10_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c01/img/,104,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c01.avi
110,110,v_ApplyLipstick_g10_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c02/img/,138,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c02.avi
111,111,v_ApplyLipstick_g10_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c03/img/,116,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c03.avi
112,112,v_ApplyLipstick_g10_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c04/img/,246,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g10_c04.avi
113,113,v_ApplyLipstick_g11_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c01/img/,142,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c01.avi
114,114,v_ApplyLipstick_g11_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c02/img/,198,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c02.avi
115,115,v_ApplyLipstick_g11_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c03/img/,107,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c03.avi
116,116,v_ApplyLipstick_g11_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c04/img/,156,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g11_c04.avi
117,117,v_ApplyLipstick_g12_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c01/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c01.avi
118,118,v_ApplyLipstick_g12_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c02/img/,105,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c02.avi
119,119,v_ApplyLipstick_g12_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c03/img/,140,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c03.avi
120,120,v_ApplyLipstick_g12_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c04/img/,276,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c04.avi
121,121,v_ApplyLipstick_g12_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c05/img/,177,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g12_c05.avi
122,122,v_ApplyLipstick_g13_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c01/img/,212,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c01.avi
123,123,v_ApplyLipstick_g13_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c02/img/,154,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c02.avi
124,124,v_ApplyLipstick_g13_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c03/img/,163,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c03.avi
125,125,v_ApplyLipstick_g13_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c04/img/,209,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g13_c04.avi
126,126,v_ApplyLipstick_g14_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c01/img/,175,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c01.avi
127,127,v_ApplyLipstick_g14_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c02/img/,189,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c02.avi
128,128,v_ApplyLipstick_g14_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c03/img/,173,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c03.avi
129,129,v_ApplyLipstick_g14_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c04/img/,104,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g14_c04.avi
130,130,v_ApplyLipstick_g15_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c01/img/,159,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c01.avi
131,131,v_ApplyLipstick_g15_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c02/img/,135,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c02.avi
132,132,v_ApplyLipstick_g15_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c03/img/,132,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c03.avi
133,133,v_ApplyLipstick_g15_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c04/img/,150,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c04.avi
134,134,v_ApplyLipstick_g15_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c05/img/,140,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g15_c05.avi
135,135,v_ApplyLipstick_g16_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c01/img/,127,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c01.avi
136,136,v_ApplyLipstick_g16_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c02/img/,164,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c02.avi
137,137,v_ApplyLipstick_g16_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c03/img/,144,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c03.avi
138,138,v_ApplyLipstick_g16_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c04/img/,172,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c04.avi
139,139,v_ApplyLipstick_g16_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c05/img/,155,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g16_c05.avi
140,140,v_ApplyLipstick_g17_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c01/img/,160,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c01.avi
141,141,v_ApplyLipstick_g17_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c02/img/,150,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c02.avi
142,142,v_ApplyLipstick_g17_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c03/img/,141,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c03.avi
143,143,v_ApplyLipstick_g17_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c04/img/,124,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c04.avi
144,144,v_ApplyLipstick_g17_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c05/img/,140,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g17_c05.avi
145,145,v_ApplyLipstick_g18_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c01/img/,102,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c01.avi
146,146,v_ApplyLipstick_g18_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c02/img/,138,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c02.avi
147,147,v_ApplyLipstick_g18_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c03/img/,139,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c03.avi
148,148,v_ApplyLipstick_g18_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c04/img/,118,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g18_c04.avi
149,149,v_ApplyLipstick_g19_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c01/img/,174,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c01.avi
150,150,v_ApplyLipstick_g19_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c02/img/,110,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c02.avi
151,151,v_ApplyLipstick_g19_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c03/img/,153,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c03.avi
152,152,v_ApplyLipstick_g19_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c04/img/,154,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g19_c04.avi
153,153,v_ApplyLipstick_g20_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c01/img/,96,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c01.avi
154,154,v_ApplyLipstick_g20_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c02/img/,107,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c02.avi
155,155,v_ApplyLipstick_g20_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c03/img/,193,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c03.avi
156,156,v_ApplyLipstick_g20_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c04/img/,139,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c04.avi
157,157,v_ApplyLipstick_g20_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c05/img/,89,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g20_c05.avi
158,158,v_ApplyLipstick_g21_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c01/img/,84,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c01.avi
159,159,v_ApplyLipstick_g21_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c02/img/,156,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c02.avi
160,160,v_ApplyLipstick_g21_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c03/img/,142,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c03.avi
161,161,v_ApplyLipstick_g21_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c04/img/,192,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c04.avi
162,162,v_ApplyLipstick_g21_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c05/img/,131,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g21_c05.avi
163,163,v_ApplyLipstick_g22_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c01/img/,177,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c01.avi
164,164,v_ApplyLipstick_g22_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c02/img/,175,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c02.avi
165,165,v_ApplyLipstick_g22_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c03/img/,168,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c03.avi
166,166,v_ApplyLipstick_g22_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c04/img/,176,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c04.avi
167,167,v_ApplyLipstick_g22_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c05/img/,262,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c05.avi
168,168,v_ApplyLipstick_g22_c06.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c06/img/,171,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c06.avi
169,169,v_ApplyLipstick_g22_c07.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c07/img/,88,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g22_c07.avi
170,170,v_ApplyLipstick_g23_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c01/img/,211,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c01.avi
171,171,v_ApplyLipstick_g23_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c02/img/,151,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c02.avi
172,172,v_ApplyLipstick_g23_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c03/img/,134,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c03.avi
173,173,v_ApplyLipstick_g23_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c04/img/,217,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g23_c04.avi
174,174,v_ApplyLipstick_g24_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c01/img/,113,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c01.avi
175,175,v_ApplyLipstick_g24_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c02/img/,218,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c02.avi
176,176,v_ApplyLipstick_g24_c03.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c03/img/,116,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c03.avi
177,177,v_ApplyLipstick_g24_c04.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c04/img/,116,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c04.avi
178,178,v_ApplyLipstick_g24_c05.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c05/img/,287,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g24_c05.avi
179,179,v_ApplyLipstick_g25_c01.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g25_c01/img/,160,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g25_c01.avi
180,180,v_ApplyLipstick_g25_c02.avi,1,ApplyLipstick,ucf101,./Dataset/ucf101/ApplyLipstick/v_ApplyLipstick_g25_c02/img/,150,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/ApplyLipstick/v_ApplyLipstick_g25_c02.avi
